POS	Code	Case	Code	Number	Code	Genre	Code	Degre	Code	Mode	Code	Temps	Code	Voix	Code	Personne	Code	Morph	Empty
Pronom Personnel	PROper	Vocatif	Voc	Singulier	Sing														
Pronom Personnel	PROper	Accusatif	Acc	Singulier	Sing														
Pronom Personnel	PROper	Génitif	Gen	Singulier	Sing														
Pronom Personnel	PROper	Datif	Dat	Singulier	Sing														
Pronom Personnel	PROper	Ablatif	Abl	Singulier	Sing														
Pronom Personnel	PROper	Nominatif	Nom	Pluriel	Plur														
Pronom Personnel	PROper	Vocatif	Voc	Pluriel	Plur														
Pronom Personnel	PROper	Accusatif	Acc	Pluriel	Plur														
Pronom Personnel	PROper	Génitif	Gen	Pluriel	Plur														
Pronom Personnel	PROper	Datif	Dat	Pluriel	Plur														
Pronom Personnel	PROper	Ablatif	Abl	Pluriel	Plur														
Pronom Réfléchi	PROref	Accusatif	Acc	Singulier	Sing														
Pronom Réfléchi	PROref	Génitif	Gen	Singulier	Sing														
Pronom Réfléchi	PROref	Datif	Dat	Singulier	Sing														
Pronom Réfléchi	PROref	Ablatif	Abl	Singulier	Sing														
Pronom Réfléchi	PROref	Accusatif	Acc	Pluriel	Plur														
Pronom Réfléchi	PROref	Génitif	Gen	Pluriel	Plur														
Pronom Réfléchi	PROref	Datif	Dat	Pluriel	Plur														
Pronom Réfléchi	PROref	Ablatif	Abl	Pluriel	Plur														
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Commun	Com												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Commun	Com												
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Féminin	Fem												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Masculin	Masc												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif	PROpos	Nominatif	Nom	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Vocatif	Voc	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Accusatif	Acc	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Génitif	Gen	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Datif	Dat	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Ablatif	Abl	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Locatif	Loc	Singulier	Sing	Neutre	Neut												
Pronom Possessif	PROpos	Nominatif	Nom	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Vocatif	Voc	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Accusatif	Acc	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Génitif	Gen	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Datif	Dat	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Ablatif	Abl	Pluriel	Plur	Neutre	Neut												
Pronom Possessif	PROpos	Locatif	Loc	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Commun	Com												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Féminin	Fem												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Masculin	Masc												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Singulier	Sing	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Nominatif	Nom	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Vocatif	Voc	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Accusatif	Acc	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Génitif	Gen	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Datif	Dat	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Ablatif	Abl	Pluriel	Plur	Neutre	Neut												
Pronom Possessif Réfléchi	PROpos.ref	Locatif	Loc	Pluriel	Plur	Neutre	Neut												
Pronom Démonstratif	PROdem	Indéclinable	Ind																
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Accusatif	Acc	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Génitif	Gen	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Datif	Dat	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Ablatif	Abl	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Locatif	Loc	Singulier	Sing	Commun	Com												
Pronom Démonstratif	PROdem	Nominatif	Nom	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Vocatif	Voc	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Accusatif	Acc	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Génitif	Gen	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Datif	Dat	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Ablatif	Abl	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Locatif	Loc	Pluriel	Plur	Commun	Com												
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Accusatif	Acc	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Génitif	Gen	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Datif	Dat	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Ablatif	Abl	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Locatif	Loc	Singulier	Sing	Féminin	Fem												
Pronom Démonstratif	PROdem	Nominatif	Nom	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Vocatif	Voc	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Accusatif	Acc	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Génitif	Gen	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Datif	Dat	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Ablatif	Abl	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Locatif	Loc	Pluriel	Plur	Féminin	Fem												
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Locatif	Loc	Singulier	Sing	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Locatif	Loc	Pluriel	Plur	Masculin Féminin	MascFem												
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Accusatif	Acc	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Génitif	Gen	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Datif	Dat	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Ablatif	Abl	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Locatif	Loc	Singulier	Sing	Masculin	Masc												
Pronom Démonstratif	PROdem	Nominatif	Nom	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Vocatif	Voc	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Accusatif	Acc	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Génitif	Gen	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Datif	Dat	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Ablatif	Abl	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Locatif	Loc	Pluriel	Plur	Masculin	Masc												
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut												
Pronom Démonstratif	PROdem	Nominatif	Nom	Singulier	Sing	Neutre	Neut												
Pronom Démonstratif	PROdem	Vocatif	Voc	Singulier	Sing	Neutre	Neut												
